"bv421 IgM","pe empty Klickmer"
7618.43,-16.5734
38487.2,35.8418
2840.14,30.2144
4686.65,66.1935
1890.45,28.1886
2625.31,53.1758
1449.14,-35.0529
18544.9,-11.8078
11117,48.3356
851.786,63.9708
988.091,65.3601
4363.78,35.1102
9820.83,10.2955
3314.05,-0.4236
4571.04,2.53157
11442.2,-1.5885
2148.43,32.6342
33243,5.45702
10849.7,66.1935
15724.6,26.2753
11227.5,-6.2481
791.288,54.6954
1542.82,14.2902
25170.2,65.5268
15988.8,52.613
5647.52,38.318
3990.61,31.0022
2803.94,-5.1891
2104.75,-22.7155
5526.37,-12.0726
6734.04,36.8548
6561.17,3.1504
21746,48.3919
28236.6,66.4713
28106.2,-19.4856
8090.71,73.5774
6973.27,-54.4326
7877.66,83.6094
17565,14.0651
1472.18,-44.425
20908.5,60.3238
959.513,-43.2072
8817.48,-4.9773
25641,33.5908
1313.41,-13.82
1605.09,23.4055
1014.79,56.4965
2440.58,-17.0499
835.904,15.0779
1258.24,54.5266
1694.12,0.225025
1408.55,26.5567
14126.4,27.5696
1730.43,28.7513
4428.98,74.6869
5134.33,-39.5007
1014.89,-15.1967
16796.6,67.1935
5940.46,32.9155
12242.1,7.36987
785.75,-0.2118
8197.97,15.8094
7152.78,14.6278
1257.46,296.29
28719.1,17.1035
1681.63,24.2496
1907.64,36.7985
1518.52,-29.4931
23133.9,21.4924
1610.26,65.1934
4478.25,6.01962
16938.5,-9.7428
26285.2,-42.8366
17139.3,68.5264
1047.23,18.6227
880.364,-40.4538
5143.73,-42.8366
37826.5,63.4149
876.393,-29.0166
1379.76,92.8482
2807.23,55.7648
1165.41,24.4184
10547.8,-37.3298
28395.5,21.211
12517.2,-21.3388
15591.4,2.19402
40965.8,64.0263
2053.08,-37.9651
16065.2,59.2544
51710.1,35.8981
905.806,-36.1648
28862.3,12.8836
3862.97,9.33902
17295.5,63.137
2250.78,55.5959
41413.9,68.6375
2337.71,76.6833
1252.81,40.5128
2010.14,-10.7488
4242.32,3.60047
3034.8,24.756
1437.75,30.2144
37879.8,40.7942
33424.6,118.431
40727.6,-3.7065
792.75,-8.8956
2008.21,-22.4508
3973.89,56.9467
927.592,76.0179
3049.12,37.0236
5022.53,-37.3298
3890.61,68.6375
2468.84,54.9205
1093.62,59.0855
42196.2,84.9935
4225.02,-12.5491
5239.71,30.6646
11222.6,68.9151
2104.44,7.14483
26020.8,63.0258
40557.5,-20.9153
1131.45,-5.03025
12767.8,46.3095
2220.21,-34.6293
6182.45,41.6946
38580.8,70.3586
41046,-10.0605
11510.8,117.771
9840.58,79.7319
974.037,-9.9546
2293.41,11.5333
3303.54,60.2112
2083.18,-20.0151
1027.38,6.80726
2958.53,66.3046
4242.42,-30.4992
1856.8,23.7994
15824.3,32.7467
1756.29,6.4697
1362.73,-15.938
1160.81,22.8428
925.502,83.997
21373.2,-4.1301
14041.6,5.73832
6927.55,49.9677
5325.81,-16.2027
2265.93,-42.5718
2463.62,-6.40695
12709.6,64.1931
29277.5,1.51893
6453.07,75.6852
19006.4,49.2924
1192.63,109.789
14989,-20.068
2023.72,3.60047
17238.6,85.4363
2327.16,47.6039
3501.24,52.1627
20901.7,41.6383
3147.65,-12.0726
55354.3,72.0793
4588.8,7.70744
38194.9,-19.3268
1878.01,41.0193
862.862,109.899
2582.11,28.076
17936.1,79.6211
16905.7,53.5135
8980.33,-23.4039
12840.9,-3.54765
9891.93,31.2273
1282.33,38.2617
7670.67,28.1886
6553.28,-19.8563
1171.94,37.2487
9086.59,12.2084
2296.39,39.3872
2085.06,-35.3706
5211.13,51.7687
6252.61,83.997
30689.1,-10.2193
755.971,72.9116
4281.24,30.552
21218.9,31.5087
7369.22,-14.4024
22329.3,-12.2844
30231.4,2.0815
25227.7,20.4233
11937.8,-24.6747
1796.93,4.38809
5392,27.7384
9532.18,-1.9062
7786.03,-10.3782
4672.55,30.6083
7321.68,18.5664
1491.88,33.422
23574.1,-12.8139
2145.97,19.1854
2149.95,70.5807
2374.28,-7.7307
5922.69,-27.2693
3121.74,45.7467
1672.75,51.2622
12274.4,50.2491
31188.7,-43.5249
2512.31,37.1925
1725.88,69.6924
20634.5,76.1288
2016.1,63.5261
20676.4,33.5345
53438.7,-0.26475
1646.31,49.6863
4240.12,-12.708
32874.6,11.4207
2950.38,38.5994
7383.91,4.89443
21697.9,41.6383
8825.58,50.9245
5983.71,29.9893
972,9.78912
1001.94,74.7978
28659.4,35.7855
8018.2,-53.5854
19132.4,-4.71255
2617.95,11.8708
2154.02,41.0193
18238.6,-3.01815
18959.6,2.19402
14904.2,47.21
14247.4,-19.6974
1270.94,0.675077
1171.68,-15.9909
11311,44.1709
3769.87,39.4998
1096.65,-18.003
24790.3,-3.4947
19793.9,14.9654
1175.49,-9.05445
4524.07,-16.6263
1241.27,21.0985
9026.93,17.5536
16807.4,-10.59
23038.3,29.8767
5355.74,56.5527
2018.39,126.235
988.143,-10.6959
1250.09,13.2774
40064.7,49.8552
823.888,52.8381
35545.1,-23.3509
24666.7,-15.1967
57487.2,4.83817
2295.76,-26.422
929.16,4.16306
15844.8,50.7557
8081,6.07588
8880.8,75.7406
4939.77,63.4705
1185.31,27.457
14018.4,30.2144
22831,-28.0635
30718.9,38.1491
1971.01,17.1598
14814.8,1.63145
804.767,45.409
11199.7,46.1407
1744.22,43.9458
6173.1,-17.5264
1853.77,14.1214
1623.38,93.4009
17922.1,-17.3676
16603.4,31.6212
4012.55,-19.2738
1556.61,39.2747
1078.05,55.4271
1407.82,22.0551
39015.8,3.4317
3909,75.6852
1460.12,26.5567
6579.24,0.956361
33432.3,47.7165
3282.44,80.0089
2565.08,9.67659
933.078,-3.54765
13594.8,49.1235
1367.28,-7.57185
21471.2,-21.9743
752.836,42.8765
8030.01,-2.118
1890.14,5.40076
1662.67,61.956
1167.08,-19.3797
5662.67,-2.80635
8787.28,-32.882
905.754,7.87622
15748,48.3919
1208.56,-12.9727
13200.8,-10.0075
3520.25,40.8505
8435.32,81.6156
11107.4,46.3658
1278.88,43.0453
1515.55,37.4176
2408.4,-17.4735
3732.73,82.5572
6249.64,70.9692
15041.6,17.1035
12180.4,-11.7549
45949.6,35.7293
6160.98,-22.8214
1290.74,29.2577
2368.9,17.3286
4986.9,-48.8199
17749.8,6.86352
988.927,50.0803
7732.58,47.0411
33866.9,46.4221
16958.5,69.0817
5320.63,48.1105
16775.6,26.613
5297.65,20.9297
13202.4,74.4095
948.333,-17.7912
978.321,51.7687
1286.82,-13.767
1113.95,38.0366
11328.7,5.0632
16492.1,-3.2829
19144.3,-54.3267
805.498,-13.3963
10183.6,11.0832
36219.2,-7.9425
24670.7,-5.34795
6853.84,42.9327
1681.32,36.2358
1164.62,35.1102
1133.69,21.0985
4639.84,19.9731
1494.07,-29.0696
995.562,0.393794
1448.1,25.4313
15224.1,88.1479
964.268,44.4523
8178.85,36.2358
1301.19,51.7687
947.184,54.4703
2121.47,-3.86535
18026.7,131.889
20640.1,28.076
15303.6,70.8582
24181.5,60.38
3094.67,10.9706
1833.14,24.5872
13813.3,102.346
30765.3,-19.1679
45052.8,33.7034
2060.87,23.3493
46225.5,77.7921
1199.94,32.7467
50356.1,39.5561
2924.98,44.2272
755.5,27.8509
54331,28.9764
8314.27,47.3225
25617.5,22.4489
3256.94,6.58222
16750.1,31.9026
758.531,-14.1377
819.186,-1.95915
29174.2,-36.9591
898.701,-33.7821
3138.45,-3.97125
994.569,7.48239
7108.06,14.6841
34299.6,-37.2768
938.825,45.7467
1837,0.675077
1093.62,57.8473
1865.32,41.5258
10698.4,15.6406
1745.99,39.4998
39235.9,-2.118
41669.9,144.216
1800.69,-20.3857
809.469,52.219
11144.6,0.562564
841.964,56.8342
1644.12,-22.9274
18321.2,7.31361
4168.08,40.2314
1021.63,38.8807
10738.1,-4.07715
8985.71,-28.1694
13579.6,10.2955
4250.62,-21.1271
11007.8,63.0258
28441.4,44.4523
8185.8,29.5954
1631.32,46.0281
1501.54,57.0593
16435.2,60.4363
912.859,21.8863
8730.7,23.1805
13599.3,-21.1271
5820.71,18.0038
5545.33,50.4743
3488.12,0.731334
2220.74,62.9146
17340.8,-0.05295
42612,46.816
19648.4,26.1065
21555.3,33.0844
1240.27,-3.33585
47287.7,-13.1846
9928.81,58.8041
25257.4,47.7165
39985,53.7386
3565.86,1.12513
2787.32,14.459
1077.32,23.9682
7966.74,97.3234
1504.16,-1.53555
43109.2,15.7531
2861.19,20.8734
14096.9,90.9133
28440.9,12.7711
1218.12,49.7989
1560.06,71.6353
2460.07,55.7648
10669.1,-32.829
20464.3,-41.4599
9835.46,14.0089
829.687,61.2243
2289.38,48.3919
1454.58,45.6341
9315.84,51.9939
8420.74,-48.2904
45727.4,82.7233
15355.3,14.1214
14667.6,-11.8078
1312.68,94.3956
1449.88,42.8202
798.758,10.6331
1012.65,4.61313
27904,-2.38275
16729.9,104.718
4775.83,-2.80635
11894.6,17.6662
42518.6,-61.7927
5964.54,50.8119
2115.46,34.1536
1129.83,54.5828
7854.57,7.08857
2424.12,25.4313
6729.5,36.2358
5985.23,-57.7155
10571.2,24.3059
21499.2,53.9075
8360.82,75.7406
11365.1,41.357
4085.59,-3.22995
3319.32,67.7489
14946.9,-7.25415
17651.9,37.5301
3519.89,27.1757
5275.39,15.1342
1068.44,48.2793
40263.5,-1.2708
40151.7,-5.0832
18536.6,40.4002
872.214,72.1902
1430.6,57.5096
1083.07,15.303
19023.2,3.93802
3058.42,53.0069
14238.7,-21.7624
7510.18,17.1598
10664.7,29.0327
2699.97,-27.587
1110.92,20.5358
8469.59,45.0713
1297.48,20.1419
1089.34,-18.3736
2866.42,36.8548
10635.2,-15.7261
7763.72,40.2877
11918,8.045
888.148,12.9961
13988.9,-20.7034
6518.48,-21.9213
19654.9,72.7451
3106.85,27.4008
34561.4,55.4834
846.039,-8.6838
20484.7,0.337538
2539.74,56.2713
15890.1,20.8172
1475.63,59.6483
27530.3,53.2321
2265.2,56.8904
7849.56,59.7609
838.568,29.2015
3281.55,20.367
2373.29,92.0191
6154.66,-14.9848
8103.04,44.4523
3327.42,25.6001
14205.2,35.4479
1727.6,48.617
1989.71,44.7899
4585.14,94.7824
1225.54,-2.4357
1142.68,37.305
24508.8,55.2582
15731.5,63.4149
2330.13,56.4402
43292.6,85.547
24688.8,13.8401
3522.5,23.5743
3064.48,64.7488
50841.9,44.7337
37087.7,37.6427
2204.96,-7.0953
17650.5,35.9544
1389.27,17.4974
20168.4,55.0331
1337.19,30.4958
12005,31.9589
24933.2,15.8656
1155.53,41.7509
20440.6,57.791
1435.25,77.5149
1521.97,25.4875
25816.1,22.5052
1274.75,31.6212
6889.68,-1.32375
24058.1,71.4133
47143.9,-25.2572
9449.42,27.0069
1152.29,-12.2844
11582.6,-33.1467
2492.09,34.4912
42799.9,65.6935
2276.69,41.976
4613.93,19.6355
9235.01,37.6427
5635.19,-1.85325
15962.3,5.17572
25917.5,55.1457
1876.5,35.8418
18715.8,2.0815
5486.09,35.1102
7667.7,43.3267
41007.9,108.798
6262.75,27.9635
9450.31,29.4828
3172.1,9.78912
6252.77,46.1407
847.554,26.3879
19470.2,6.24466
29272.7,57.1719
2189.96,4.27558
4110.77,-9.58395
15301.5,25.9377
41448.7,45.6904
1114.68,65.6379
2092.06,45.409
6244.2,18.679
4164.58,-28.7518
2203.34,-18.3736
3506.67,73.0781
3910.36,51.2622
1630.9,9.50781
820.283,28.8638
4393.93,51.2059
34652.9,81.3386
4623.38,58.7478
10531.5,-27.0045
9325.4,81.6156
782.354,34.8851
13346.4,2.64408
848.547,12.321
12275.2,-6.0363
3152.19,82.0587
1962.13,30.552
1760.57,-15.885
1291.73,83.3325
10113.7,-3.12405
1283.43,-18.5854
4412.32,37.1925
23242.4,-25.3101
23844.2,32.184
1698.56,86.2665
14849.5,-64.3343
60005.2,-16.0438
6338.82,-6.83055
4554.42,18.3976
26642.6,1.51893
1876.19,13.0524
1188.55,-7.67775
8019.4,24.1933
8322.89,-5.6127
26884.1,-14.2965
34203.7,24.5872
1050.42,79.0669
14027.1,40.5691
4183.7,80.1752
8332.55,66.138
2735.23,10.5768
15843.8,9.11397
2496.53,42.7639
28050.6,-12.6021
17587.9,62.1811
5360.91,-7.36005
37001.5,-17.7383
53554.4,37.4176
1735.7,-3.33585
2638.74,47.4351
944.154,66.4157
5279.41,-12.6021
3405.53,-8.20725
17347.6,43.2704
3201.62,2.13776
6099.49,63.5817
4555.94,38.7119
2058.36,132.547
21122.5,51.4873
3159.51,116.121
7842.19,32.9155
2299.1,37.4176
27994.7,4.83817
11390.5,47.2663
934.07,5.85084
1493.19,-7.88955
762.971,97.8756
3618.16,4.16306
67909.6,50.1929
44285,-24.1982
18667.8,33.3094
8002.27,18.2288
2621.13,-11.7549
18878.3,-8.94855
12022.7,54.5828
783.242,91.3003
1324.23,-3.33585
40786,94.0641
3044.73,84.5506
12007.5,50.3054
928.951,42.4262
6522.98,0.843847
1406.04,26.2753
917.405,107.034
1296.23,69.2483
17431.6,59.7046
20316.4,54.0763
779.271,60.9429
1487.75,4.05054
6069.34,29.6517
2872.43,40.4002
1043.99,-3.9183
15561,49.7426
27528.5,14.4027
20169.6,9.11397
10256.7,1.23765
4510.28,12.4897
1014,-10.9607
29000.2,-0.3177
26145.3,0
34467.7,-11.8078
1709.84,-6.08925
7025.25,79.3994
5248.54,26.2753
5691.77,36.686
5295.45,14.8529
5129.42,29.3703
825.821,60.1549
4863.45,6.30092
30435,103.836
23296,74.2986
2616.17,-10.4312
30035.3,-45.2193
5771.08,6.35718
9213.75,41.8635
4250.78,20.7046
15899.9,58.185
24434.1,6.69474
11634.8,28.3574
1776.19,-1.74735
2192.52,34.6038
1085.84,22.2801
2079.31,-6.7776
2871.8,33.5345
15478.9,-37.3827
3052.77,54.9205
10025,-3.3888
5021.54,57.397
833.814,17.0472
36353.1,27.9072
32980.8,49.011
12940.9,7.20109
830.209,45.7467
31450.2,-1.2708
6773.02,-17.4735
2869.71,10.8581
9235.49,25.0936
2652.9,56.7216
2110.61,61.6183
37984.1,-25.2042
21728.4,125.576
1014.94,-20.7564
3527.46,-26.2102
8444.46,-21.0741
1645.27,34.0973
6323.3,37.6989
2563.82,20.0857
1708.48,32.803
1578.19,75.297
1852.78,19.1291
2412.26,51.1496
22114.2,23.912
9411.39,-16.2027
1962.49,66.2491
4496.59,4.44435
13391.1,38.937
1598.51,48.2793
14132,-6.1422
9794.86,46.816
23079.2,33.2532
1154.54,115.406
37626.2,23.4618
3455.47,20.5358
26809.6,26.3316
6063.49,21.6049
22812.1,3.48795
1968.29,38.937
7225.45,-6.6717
1576.78,36.9673
2993.95,72.7451
5868.67,59.9861
56474.9,34.6038
30967.2,-33.835
1400.77,0.731334
3812.56,35.5605
3792.55,5.40076
820.022,64.9155
1299.41,2.30654
21620.7,-3.01815
7655.1,53.4009
14541,32.0151
2872.32,23.0679
19533.3,-23.8275
36187.5,-18.3736
763.859,39.1621
